label,file,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
the,Screenshot 2026-08-15 003539.png,0.0,0.0,0.0,0.09115832,-0.5990759,-0.04227826,0.098381646,-1.2392427,-0.07267344,0.14125843,-1.7347372,-0.097446196,0.29971415,-2.1030953,-0.12442442,0.07795361,-1.213938,-0.113183185,-0.410207,-1.270777,-0.1834715,-0.48693168,-1.086342,-0.19909738,-0.4012453,-1.0289361,-0.2095542,-1.5500776e-09,-0.9101658,-0.13686173,-0.52370274,-0.93355536,-0.197506,-0.5741538,-0.8085455,-0.21325487,-0.53110325,-0.75641614,-0.24155264,-0.124754705,-0.58250207,-0.16393314,-0.5859276,-0.6309513,-0.24618897,-0.6930416,-0.54772097,-0.25817782,-0.70018905,-0.5103738,-0.27504843,-0.25010923,-0.2442665,-0.1901214,-0.6404039,-0.29120353,-0.2847888,-0.80047715,-0.28691757,-0.32002228,-0.8783834,-0.29856053,-0.34158146
the,Screenshot 2026-08-15 003544.png,0.0,0.0,0.0,0.042588636,-0.5736941,-0.08328549,0.030134756,-1.1850808,-0.1328697,0.06387362,-1.6790603,-0.16973737,0.18956098,-2.0614953,-0.21383385,0.07103143,-1.1238661,-0.20145896,-0.29145393,-1.2426692,-0.31999725,-0.49291807,-1.1445901,-0.3753636,-0.5796745,-1.0818756,-0.40726814,-5.168737e-08,-0.79424006,-0.21866788,-0.35400072,-0.8984301,-0.3317126,-0.58300287,-0.8670183,-0.38566065,-0.72687596,-0.8507157,-0.43259364,-0.105580434,-0.43321046,-0.23865137,-0.4279285,-0.5347161,-0.3793266,-0.6538987,-0.5672002,-0.42318735,-0.79710644,-0.59431225,-0.44830182,-0.23333856,-0.07606619,-0.25663996,-0.5400761,-0.13547724,-0.383849,-0.7452548,-0.16462871,-0.41652855,-0.8814484,-0.19009735,-0.43069133
the,WIN_20260814_22_05_49_Pro.jpg,0.0,0.0,0.0,0.1199607,-0.5415441,-0.08216139,0.23207547,-1.1413083,-0.21906729,0.24951334,-1.6394109,-0.34163305,0.12884185,-2.0710022,-0.44143087,0.025764365,-1.1898966,-0.44364902,0.5033648,-1.114333,-0.6056422,0.46162072,-0.9145615,-0.61254364,0.3043003,-0.9109512,-0.6081619,-4.2132067e-09,-0.81743145,-0.49007097,0.5368615,-0.70862585,-0.656895,0.4529103,-0.5392881,-0.61467344,0.2975064,-0.5509963,-0.5895637,0.040202882,-0.41163087,-0.52998483,0.55514,-0.31405768,-0.6641547,0.4714136,-0.20519704,-0.58073324,0.3186344,-0.23256011,-0.5305314,0.09679577,-0.026499365,-0.5745902,0.46766296,0.072624534,-0.7056657,0.68712354,0.17320962,-0.7194124,0.8577286,0.23025699,-0.72848535
the,WIN_20260814_22_05_51_Pro (2).jpg,0.0,0.0,0.0,0.111175954,-0.5723742,-0.062149365,0.2289593,-1.1901172,-0.16894583,0.2641146,-1.6770519,-0.27005216,0.17886986,-2.0733747,-0.35044685,0.043969315,-1.3133863,-0.34005454,0.49771467,-1.2250134,-0.49127916,0.45866936,-1.0098424,-0.5122811,0.3359902,-1.006869,-0.51718605,-4.8099526e-08,-0.9560291,-0.38965452,0.51179796,-0.83589244,-0.5436667,0.44170558,-0.6596338,-0.5171536,0.3090901,-0.66486096,-0.49852988,0.023082003,-0.5616046,-0.4371937,0.52009684,-0.453428,-0.5760645,0.44145718,-0.32329804,-0.5191703,0.31156605,-0.3544634,-0.47645974,0.07485955,-0.18222968,-0.48667878,0.42673725,-0.11387856,-0.6072115,0.62636644,-0.025093058,-0.6212121,0.79125834,0.0128318155,-0.62517303
the,WIN_20260814_22_05_51_Pro.jpg,0.0,0.0,0.0,0.11163145,-0.55792904,-0.071367756,0.2289461,-1.1617188,-0.18643333,0.2700787,-1.6522268,-0.29239017,0.18076292,-2.0664775,-0.37578964,0.037750717,-1.3048136,-0.35811302,0.49153253,-1.2407366,-0.51094,0.45423767,-1.0116551,-0.532624,0.3228026,-0.9941453,-0.5378689,-6.6865134e-08,-0.9595232,-0.4018706,0.5083163,-0.835084,-0.5542839,0.43539545,-0.648923,-0.52957684,0.29919448,-0.65443677,-0.5142112,0.025544463,-0.5664965,-0.4431805,0.52093846,-0.45365617,-0.57716936,0.43557864,-0.3216783,-0.5195892,0.29999343,-0.3454508,-0.4798779,0.07514197,-0.18366219,-0.48746255,0.42889345,-0.08520149,-0.6127338,0.63324785,0.016094975,-0.6333911,0.803585,0.06536282,-0.64287406
the,WIN_20260814_22_05_53_Pro.jpg,0.0,0.0,0.0,0.1270675,-0.5783243,-0.069783784,0.24358416,-1.1619446,-0.1834649,0.28178874,-1.6291988,-0.28774452,0.20803173,-2.0214655,-0.36930382,0.04642015,-1.301675,-0.36095795,0.49586368,-1.2683449,-0.5066707,0.45987418,-1.0242538,-0.5174272,0.32684425,-0.9964915,-0.5166905,-7.4134515e-10,-0.95247865,-0.4079776,0.4985837,-0.87285,-0.5564519,0.4346891,-0.67134637,-0.52855664,0.3032259,-0.6543614,-0.51299316,0.012969145,-0.556486,-0.45140517,0.49759147,-0.4933878,-0.5851386,0.4235654,-0.3391006,-0.5261508,0.2970688,-0.34667143,-0.48725286,0.052138638,-0.17087561,-0.4974111,0.40540528,-0.09618562,-0.62176317,0.6090436,-0.03550145,-0.6377355,0.7734967,-0.033272408,-0.64453036
the,WIN_20260814_22_05_55_Pro.jpg,0.0,0.0,0.0,0.057637457,-0.50202894,-0.07077518,0.12768489,-1.110345,-0.2032369,0.119512856,-1.59565,-0.32032603,-0.010641181,-2.020657,-0.41600433,-0.007081139,-1.2364196,-0.4297734,0.43883857,-1.228905,-0.5683781,0.40632612,-1.0055021,-0.5700379,0.27752045,-0.9983628,-0.5691248,-7.471086e-08,-0.8711939,-0.46993735,0.5024298,-0.8359456,-0.59846246,0.4245409,-0.64091784,-0.53784513,0.29481757,-0.671227,-0.507241,0.055570535,-0.48270178,-0.5031489,0.5468824,-0.44620216,-0.59813106,0.46750772,-0.3234022,-0.49926373,0.32024115,-0.34713572,-0.44615853,0.1313554,-0.1242558,-0.540681,0.5005183,-0.10320813,-0.6503516,0.7306391,-0.03070242,-0.66485095,0.9127683,-0.01137064,-0.6807587
the,WIN_20260814_22_06_03_Pro.jpg,0.0,0.0,0.0,-0.049056623,-0.5461502,-0.056629457,-0.038377717,-1.1920855,-0.18045492,-0.12717327,-1.6856444,-0.28847358,-0.32228145,-2.0901222,-0.3770694,-0.06213289,-1.155735,-0.43231672,0.42665473,-1.1474259,-0.58326864,0.3763947,-0.97616315,-0.59563595,0.22759429,-0.98006976,-0.59330374,-5.0236398e-08,-0.76100576,-0.47109795,0.530404,-0.7520277,-0.6039453,0.45387587,-0.6184058,-0.5439427,0.3039541,-0.632458,-0.509083,0.10071436,-0.36677042,-0.50114304,0.6017205,-0.36869195,-0.5893549,0.52120465,-0.29875124,-0.48978034,0.36103976,-0.32937273,-0.43182144,0.21500224,-0.021222191,-0.5336062,0.5972411,-0.021723941,-0.6203267,0.81675786,0.024578964,-0.6231663,0.986993,0.02492516,-0.63217044
the,WIN_20260814_22_06_04_Pro.jpg,0.0,0.0,0.0,-0.029298138,-0.5300126,-0.061530992,-0.011091936,-1.1886785,-0.18550222,-0.08458673,-1.6919247,-0.29857922,-0.26977748,-2.0906932,-0.39327276,-0.052524056,-1.1676036,-0.39925253,0.41624948,-1.1956117,-0.5532312,0.3726428,-1.0144491,-0.57682216,0.23763718,-1.001535,-0.5837641,-7.519374e-09,-0.77594167,-0.44302514,0.52681386,-0.7769586,-0.58746845,0.4481185,-0.6255975,-0.5460396,0.3033498,-0.63016313,-0.51957864,0.09604807,-0.37101915,-0.48015627,0.6052326,-0.380183,-0.5814999,0.5168442,-0.28682864,-0.48953328,0.35510346,-0.2991468,-0.43153733,0.2047384,-0.0061075813,-0.52081263,0.5888308,-0.010105577,-0.6146127,0.81915665,0.044106174,-0.61705434,1.003894,0.05825792,-0.6224567
the,WIN_20260814_22_06_05_Pro.jpg,0.0,0.0,0.0,-0.06470648,-0.53434926,-0.06799382,-0.06431395,-1.2043532,-0.18862608,-0.15292464,-1.7141892,-0.29230937,-0.36253753,-2.1068156,-0.37603644,-0.08279193,-1.1636441,-0.41191006,0.4133961,-1.175226,-0.5521617,0.36575234,-1.0076079,-0.56120855,0.22405313,-1.0039581,-0.55523574,-2.8011733e-08,-0.7634489,-0.4423696,0.52662194,-0.7899508,-0.57512975,0.4520699,-0.6612887,-0.5280436,0.30081657,-0.6510455,-0.4955335,0.11880816,-0.3682658,-0.46395615,0.6118497,-0.41151378,-0.5516562,0.5283969,-0.33176735,-0.46419865,0.36673075,-0.33226544,-0.40719873,0.25340012,-0.020970143,-0.48864967,0.61001617,-0.100964874,-0.56420434,0.8351934,-0.1031684,-0.56722313,1.0147822,-0.11718721,-0.5743563
the,WIN_20260814_22_06_06_Pro.jpg,0.0,0.0,0.0,-0.05214482,-0.5319005,-0.05888742,-0.03519943,-1.1991134,-0.17628515,-0.09678984,-1.7022873,-0.27904588,-0.27848,-2.105046,-0.36194983,-0.060164902,-1.189351,-0.4030847,0.4149591,-1.2004443,-0.54257435,0.36913347,-1.0267229,-0.54996234,0.2313923,-1.0205317,-0.54516137,-4.5985914e-08,-0.8077276,-0.43928558,0.5190691,-0.8106667,-0.5649964,0.44489068,-0.6660646,-0.5099642,0.3027289,-0.672313,-0.47703862,0.10305971,-0.4179766,-0.4670969,0.5927992,-0.4364037,-0.55105126,0.5099693,-0.3488195,-0.45485437,0.35263625,-0.36575925,-0.39742708,0.22078192,-0.068297714,-0.49781883,0.57880867,-0.12021986,-0.5777253,0.7959668,-0.092756644,-0.5772183,0.96841305,-0.09894519,-0.58264065
the,WIN_20260814_22_06_07_Pro.jpg,0.0,0.0,0.0,-0.2502929,-0.48988935,-0.058355067,-0.44051775,-1.0973704,-0.16327377,-0.6741437,-1.547757,-0.25971714,-0.9609804,-1.8143272,-0.339128,-0.23951739,-1.1125356,-0.3185427,0.18624409,-1.295667,-0.40743098,0.1612978,-1.0837209,-0.39590937,0.03212058,-1.016479,-0.3761118,-2.4917561e-08,-0.77811724,-0.34460926,0.40432763,-0.96778065,-0.42166936,0.35511225,-0.7854687,-0.3816971,0.21477069,-0.7211202,-0.35182685,0.24268027,-0.43266135,-0.36229682,0.59022534,-0.6305934,-0.3979283,0.5479086,-0.47654116,-0.3314477,0.41948664,-0.39501137,-0.2891789,0.48144594,-0.117612936,-0.38311544,0.74778336,-0.34386528,-0.40245858,0.945914,-0.41384634,-0.39248472,1.089337,-0.4766488,-0.39180857
the,WIN_20260814_22_06_10_Pro.jpg,0.0,0.0,0.0,-0.08687335,-0.54194367,-0.048461173,-0.103864424,-1.1876851,-0.16190872,-0.2072699,-1.6717314,-0.26139894,-0.4239934,-2.0541456,-0.3414939,-0.09533544,-1.1529976,-0.40170875,0.40686804,-1.1715845,-0.5338596,0.3681776,-0.99813765,-0.53875494,0.21951273,-0.989123,-0.53232634,-4.4371713e-08,-0.77599835,-0.43846568,0.5354561,-0.78289217,-0.5536915,0.46509424,-0.63998646,-0.4977559,0.3157694,-0.6405743,-0.46612522,0.12852481,-0.39365587,-0.4650693,0.6339343,-0.3914361,-0.54216564,0.550602,-0.31555754,-0.45256838,0.38077506,-0.33281356,-0.4007328,0.2646963,-0.051718403,-0.49314407,0.6583552,-0.064064585,-0.5772725,0.9025424,0.0024165884,-0.5860016,1.0878519,0.044816576,-0.5976996
the,WIN_20260814_22_06_11_Pro.jpg,0.0,0.0,0.0,-0.07379374,-0.528762,-0.044606306,-0.081880465,-1.1642709,-0.16149102,-0.17708829,-1.6479286,-0.2636463,-0.38875288,-2.0329988,-0.34646502,-0.09476451,-1.1507415,-0.41937077,0.40758818,-1.1917256,-0.5470571,0.37709627,-0.99552685,-0.54467595,0.23355567,-0.976387,-0.5341353,-1.5743012e-08,-0.7783949,-0.457437,0.5360456,-0.80011255,-0.5644396,0.4691277,-0.6403571,-0.4977422,0.3221555,-0.63800853,-0.46139896,0.12494852,-0.3983601,-0.4841048,0.6273796,-0.40276462,-0.5519461,0.54667485,-0.3180193,-0.45602778,0.37922665,-0.3370827,-0.40449244,0.25948688,-0.05562227,-0.5120206,0.6440604,-0.06872527,-0.59404975,0.88876325,0.008572005,-0.60431784,1.0747758,0.05156143,-0.6199336
the,WIN_20260814_22_06_12_Pro (2).jpg,0.0,0.0,0.0,-0.16829197,-0.5537079,-0.025718546,-0.24452995,-1.1774054,-0.1251004,-0.3850399,-1.6464902,-0.2184993,-0.629514,-1.9623728,-0.2961623,-0.1535084,-1.1521958,-0.3507323,0.278828,-1.3207748,-0.4510438,0.23514971,-1.1237414,-0.4367099,0.105944596,-1.0804394,-0.41677117,-3.4233747e-08,-0.78902704,-0.39497253,0.4337579,-0.95839024,-0.4746842,0.37532037,-0.78627944,-0.41172135,0.24685869,-0.7399502,-0.37559006,0.15889247,-0.42648923,-0.42656717,0.5505407,-0.5957272,-0.46746308,0.48966548,-0.44586468,-0.37260804,0.35877323,-0.3845427,-0.31917423,0.3193902,-0.10274798,-0.4591071,0.6414467,-0.24792251,-0.49546048,0.85520285,-0.2575979,-0.48139483,1.0168339,-0.29736105,-0.48290676
the,WIN_20260814_22_06_12_Pro.jpg,0.0,0.0,0.0,0.32823184,-0.653119,-0.13908514,0.5690571,-1.3891168,-0.20960279,0.6822037,-1.9387094,-0.26213667,0.68550575,-2.493916,-0.29699287,0.22589405,-1.2907821,-0.34401095,0.7911883,-0.9334625,-0.5069937,0.7079912,-0.7888065,-0.56624776,0.50010365,-0.89567214,-0.61084926,-5.7946693e-08,-0.7831021,-0.37337664,0.6481521,-0.358879,-0.49967834,0.5502606,-0.35169134,-0.5059236,0.35987175,-0.49273065,-0.54930246,-0.1357773,-0.22163357,-0.40917802,0.45834944,0.12978613,-0.53504866,0.40951073,0.13827801,-0.4823153,0.26852208,0.0066100284,-0.47145283,-0.21760604,0.3025428,-0.4613997,0.24332643,0.62355345,-0.5818076,0.28875646,0.6132378,-0.5767327,0.20866197,0.53897226,-0.5821718
the,WIN_20260814_22_06_14_Pro.jpg,0.0,0.0,0.0,-0.152793,-0.52569765,-0.049105596,-0.22897005,-1.1747236,-0.15943024,-0.36688265,-1.6433207,-0.25405195,-0.61191636,-1.9921268,-0.32950845,-0.16991737,-1.0778555,-0.41228193,0.32612684,-1.1915058,-0.5468023,0.29226243,-1.0116452,-0.5557024,0.14280593,-0.9783472,-0.5509292,1.5938564e-10,-0.68831253,-0.44685343,0.5207132,-0.799751,-0.56180495,0.44740197,-0.6661895,-0.5038553,0.28979146,-0.6293067,-0.46842155,0.17861412,-0.30848655,-0.47044998,0.6521706,-0.41482702,-0.5344066,0.5702152,-0.32617018,-0.43091524,0.4063676,-0.28924364,-0.3693031,0.34993345,0.02134205,-0.4968236,0.732928,-0.05307751,-0.56271017,0.97101235,-0.041540053,-0.5599876,1.1554418,-0.038016867,-0.565423
the,WIN_20260814_22_06_17_Pro (2).jpg,0.0,0.0,0.0,-0.24490325,-0.46071237,-0.078782775,-0.43582729,-1.056309,-0.19304335,-0.6632675,-1.5046827,-0.29295266,-0.9501782,-1.8025681,-0.37209052,-0.23503423,-1.0953302,-0.34260663,0.19318628,-1.2628919,-0.43675572,0.17345843,-1.049944,-0.42029175,0.044196554,-0.9748508,-0.40008438,-4.036958e-08,-0.77925843,-0.3653034,0.43177277,-0.92921656,-0.45373374,0.37408572,-0.7319803,-0.40753144,0.2352701,-0.6612646,-0.3744138,0.23951694,-0.4426151,-0.3830271,0.6314162,-0.5842131,-0.4364812,0.5660663,-0.43062168,-0.3612469,0.41891325,-0.3500447,-0.31445032,0.47604188,-0.12884258,-0.40570006,0.80125,-0.27154082,-0.4556321,1.0491132,-0.2790318,-0.45605358,1.2414851,-0.2875077,-0.46135718
the,WIN_20260814_22_06_17_Pro.jpg,0.0,0.0,0.0,-0.24640328,-0.46765313,-0.06437662,-0.43555042,-1.0575722,-0.17221136,-0.6677439,-1.50856,-0.26607284,-0.96351385,-1.7912315,-0.34130856,-0.23683597,-1.1074569,-0.3423792,0.19745134,-1.2608082,-0.4112001,0.18298636,-1.0446713,-0.37254015,0.049528506,-0.9774788,-0.33997735,-3.248952e-08,-0.79792595,-0.36756435,0.4299251,-0.94621325,-0.43479905,0.37943244,-0.74361694,-0.37861985,0.23073666,-0.6707366,-0.34265143,0.24087672,-0.46668208,-0.38334695,0.6232591,-0.6012209,-0.41784152,0.5656523,-0.4412425,-0.34427196,0.41609526,-0.36166644,-0.3040749,0.47944883,-0.15687309,-0.4023284,0.8076604,-0.29361472,-0.4408376,1.0572528,-0.29074326,-0.4416952,1.2413764,-0.2962524,-0.45084974
the,WIN_20260814_22_06_19_Pro.jpg,0.0,0.0,0.0,-0.009871453,-0.51328254,-0.11361615,-0.03602739,-1.0999682,-0.25098014,-0.15950358,-1.5521238,-0.36730802,-0.38879067,-1.9469208,-0.46860507,-0.082190104,-0.95626915,-0.45746124,0.44240856,-0.9896325,-0.63675153,0.43007654,-0.8357431,-0.6722674,0.24679157,-0.81722385,-0.68829286,-2.6922096e-09,-0.54909724,-0.49636462,0.5992697,-0.56258005,-0.66299856,0.5340075,-0.4124413,-0.6411527,0.361104,-0.39775053,-0.6378827,0.13601851,-0.14044857,-0.5310181,0.69101167,-0.15914941,-0.6793595,0.62609714,-0.048893396,-0.61534894,0.46133435,-0.040681407,-0.5836268,0.27728716,0.23041545,-0.5720865,0.73804235,0.30009043,-0.72452396,0.96144253,0.3442249,-0.73691046,1.1108536,0.3561797,-0.7453765
the,WIN_20260814_22_06_20_Pro.jpg,0.0,0.0,0.0,-0.2607701,-0.4928508,-0.059577916,-0.44165617,-1.0975431,-0.16182685,-0.66208714,-1.5475072,-0.25078586,-0.9549049,-1.8270247,-0.32156795,-0.24551962,-1.0688899,-0.34289187,0.19040573,-1.266869,-0.4256498,0.15868643,-1.0680624,-0.40329793,0.03148867,-0.9900983,-0.3801404,-6.8616934e-08,-0.7407382,-0.36453566,0.42232028,-0.9362251,-0.43744126,0.35415015,-0.766289,-0.3841461,0.21730001,-0.68930024,-0.350615,0.24091718,-0.4092891,-0.3765935,0.6213374,-0.6067894,-0.40990797,0.55954844,-0.4737509,-0.33345965,0.42206696,-0.3835325,-0.291031,0.470984,-0.11446297,-0.39178547,0.7949666,-0.27461514,-0.4285398,1.0353303,-0.29296076,-0.42978463,1.2208731,-0.3078951,-0.43929526
the,WIN_20260814_22_06_22_Pro.jpg,0.0,0.0,0.0,-0.29986677,-0.4870739,-0.045131557,-0.52052003,-1.0302818,-0.14303954,-0.7550512,-1.4605887,-0.23525147,-1.0355151,-1.72539,-0.3089304,-0.28464484,-1.1056906,-0.27771518,0.08295259,-1.3307885,-0.34074333,0.08770645,-1.111383,-0.30728963,-0.008672211,-1.0096271,-0.27175462,-5.1458287e-08,-0.80010915,-0.3031395,0.33833265,-1.0186013,-0.35019317,0.3124929,-0.82375395,-0.30062893,0.1912685,-0.7425336,-0.26753694,0.2739882,-0.48344028,-0.31943592,0.550336,-0.70640486,-0.34001648,0.5351223,-0.5319357,-0.28156945,0.43838623,-0.43026692,-0.24887547,0.5325069,-0.19186479,-0.33633178,0.7906768,-0.39031303,-0.34540138,0.9833803,-0.4510672,-0.33521342,1.1184133,-0.5253743,-0.33562613
the,WIN_20260814_22_06_26_Pro.jpg,0.0,0.0,0.0,-0.2525472,-0.45767626,-0.063113354,-0.45031947,-1.0501871,-0.16805552,-0.6777104,-1.4999434,-0.2565052,-0.96839887,-1.7795571,-0.32578412,-0.24864696,-1.0587031,-0.36048687,0.15772906,-1.2775075,-0.43430075,0.14168961,-1.0603025,-0.40302652,0.0156244645,-0.9743231,-0.37944886,-1.0760004e-08,-0.7480911,-0.38016346,0.3965408,-0.9558234,-0.4351483,0.3422236,-0.76115626,-0.36968243,0.21404293,-0.6859377,-0.3382477,0.24469398,-0.42315197,-0.39058286,0.6004196,-0.6172574,-0.4127164,0.5369114,-0.4812367,-0.3314205,0.39299145,-0.3919887,-0.29644835,0.47817,-0.13306892,-0.40481973,0.8241684,-0.27957207,-0.4527815,1.0806944,-0.299453,-0.46625844,1.2707139,-0.32336405,-0.48934484
the,WIN_20260814_22_06_28_Pro.jpg,0.0,0.0,0.0,-0.3486591,-0.482658,-0.053235684,-0.6101095,-0.98033446,-0.14905722,-0.8650743,-1.3743359,-0.23690608,-1.1381387,-1.6120784,-0.30465987,-0.3161194,-1.0718137,-0.2673802,-0.00884026,-1.318046,-0.32279044,-0.0012319741,-1.1111051,-0.28781524,-0.09098115,-1.0012999,-0.252709,-3.4794272e-09,-0.7895014,-0.28702077,0.26718172,-1.0269978,-0.32572263,0.23574765,-0.8473799,-0.2807829,0.12629357,-0.7623536,-0.2539023,0.29113248,-0.4998558,-0.2988704,0.4985767,-0.7248197,-0.32076824,0.47084865,-0.57091784,-0.27577212,0.38144398,-0.46094173,-0.25266007,0.55600744,-0.23795928,-0.31159183,0.82598174,-0.42204985,-0.33032817,1.029248,-0.48833725,-0.33145016,1.176947,-0.555291,-0.33848846
the,WIN_20260814_22_06_31_Pro.jpg,0.0,0.0,0.0,-0.24550618,-0.5016541,-0.05460006,-0.4049236,-1.1188653,-0.14906298,-0.5922786,-1.5805475,-0.23270902,-0.8492858,-1.890567,-0.2964587,-0.22864145,-1.1122723,-0.31123698,0.19407742,-1.2791108,-0.4017062,0.16926876,-1.0805318,-0.3876968,0.050526515,-1.0190213,-0.36705893,-4.5821114e-08,-0.78193253,-0.33648452,0.42050582,-0.94910204,-0.42212382,0.366072,-0.77259374,-0.37967816,0.23459636,-0.70708984,-0.3468532,0.23170558,-0.4404725,-0.3535081,0.60779953,-0.617682,-0.4051772,0.55426323,-0.4717206,-0.33392084,0.42359015,-0.39124033,-0.28536823,0.45527014,-0.13160817,-0.3722424,0.7674762,-0.30515173,-0.41330633,0.9750037,-0.36618787,-0.410469,1.1304253,-0.43513075,-0.4118185
the,WIN_20260814_22_06_34_Pro.jpg,0.0,0.0,0.0,-0.2038471,-0.50443554,-0.04690977,-0.31904164,-1.107714,-0.14534646,-0.47994602,-1.5615183,-0.23550229,-0.72897726,-1.9107981,-0.3064055,-0.18559366,-1.1279002,-0.32971802,0.2981498,-1.2181809,-0.4428478,0.27114463,-1.0265005,-0.43752006,0.1285831,-0.99133986,-0.41979524,-2.0620945e-08,-0.7891762,-0.36752498,0.5014941,-0.86746204,-0.47624463,0.43193054,-0.7075936,-0.43411738,0.27339974,-0.67153126,-0.39936045,0.20252824,-0.4312068,-0.39836967,0.65435237,-0.51763356,-0.4705238,0.5808531,-0.39776534,-0.39302683,0.42127794,-0.35428905,-0.33813646,0.40671906,-0.09988638,-0.43099022,0.77836406,-0.20218553,-0.48732495,1.0328697,-0.20828862,-0.48562562,1.2343259,-0.22019337,-0.48732173
the,WIN_20260814_22_06_42_Pro.jpg,0.0,0.0,0.0,0.11652872,-0.6503752,-0.08593899,0.21851794,-1.2946671,-0.19488601,0.19468662,-1.8012711,-0.2954296,0.05885785,-2.2142088,-0.37749034,0.05319798,-1.268019,-0.34640607,0.53311545,-1.1301255,-0.51190054,0.47800204,-0.92162484,-0.54910743,0.31962225,-0.95370084,-0.56838644,-8.4556554e-08,-0.87575847,-0.3965687,0.54803145,-0.6550571,-0.557564,0.4580533,-0.5071014,-0.5526201,0.30642533,-0.5536891,-0.55768275,0.01314322,-0.44315782,-0.44659185,0.5281503,-0.22784017,-0.6084155,0.44997537,-0.10989879,-0.5786186,0.3200067,-0.16553333,-0.5599363,0.058168657,-0.02686936,-0.4999664,0.44049284,0.15295878,-0.6452027,0.6398782,0.26203692,-0.66607183,0.79645294,0.313074,-0.6760314
the,WIN_20260814_22_06_43_Pro.jpg,0.0,0.0,0.0,-0.0013090596,-0.57457644,-0.06011948,0.054333184,-1.2282075,-0.17052644,0.026464485,-1.714881,-0.27125874,-0.12745973,-2.0920978,-0.35251594,-0.011713967,-1.2325623,-0.37215155,0.45908487,-1.1735332,-0.51731247,0.41665947,-0.9990216,-0.53046095,0.28109807,-1.0118438,-0.5314935,-8.329081e-08,-0.85747147,-0.41909796,0.52903515,-0.77484125,-0.56548226,0.45578456,-0.65736264,-0.53220093,0.31306365,-0.6754748,-0.51261586,0.061787903,-0.46931812,-0.4599504,0.5632707,-0.38583267,-0.5829845,0.47204164,-0.30605736,-0.521217,0.32262683,-0.34259215,-0.48055646,0.1335774,-0.10722265,-0.5017578,0.5102329,-0.037224714,-0.6124988,0.71750253,0.037350867,-0.6254638,0.889952,0.07110899,-0.6329796
the,WIN_20260814_22_06_44_Pro.jpg,0.0,0.0,0.0,-0.0019867762,-0.5779061,-0.06171365,0.051516335,-1.2285607,-0.17257605,0.018116634,-1.7160054,-0.2719512,-0.14399828,-2.0892773,-0.34972137,-0.022175916,-1.2265968,-0.3751474,0.4502419,-1.1937739,-0.51699454,0.40658927,-1.0130975,-0.5262002,0.2699755,-1.019074,-0.52446485,-7.2345934e-08,-0.8475741,-0.41874394,0.53070194,-0.7854948,-0.5618101,0.45637125,-0.66472614,-0.5240781,0.3125307,-0.6783475,-0.5005082,0.07136146,-0.457223,-0.45585096,0.572702,-0.383533,-0.57442135,0.4835236,-0.30619287,-0.51104987,0.33400264,-0.34184185,-0.46936372,0.15216687,-0.097260095,-0.4939127,0.5234807,-0.022447852,-0.60127217,0.7291007,0.047104605,-0.61516,0.8995233,0.074053824,-0.6235037
the,WIN_20260814_22_06_46_Pro.jpg,0.0,0.0,0.0,-0.10226533,-0.5374737,-0.04316126,-0.12544993,-1.1894412,-0.14749889,-0.20672372,-1.6693686,-0.24149798,-0.4118693,-2.039901,-0.31731206,-0.093414344,-1.1562831,-0.3595085,0.38705423,-1.1995155,-0.49975333,0.35775694,-1.025321,-0.521382,0.22005536,-1.0144978,-0.5305792,-6.636035e-08,-0.7901197,-0.40452135,0.5166396,-0.82142115,-0.5229514,0.4482295,-0.6941429,-0.48092058,0.3031789,-0.7041188,-0.46342286,0.122414425,-0.41621834,-0.44260556,0.6120343,-0.4487127,-0.5276814,0.5170196,-0.3829694,-0.44849828,0.34814557,-0.40684384,-0.40715304,0.24533832,-0.07216765,-0.4822054,0.6393496,-0.06425185,-0.573179,0.86597675,-0.016580336,-0.5852566,1.0458866,-0.009793842,-0.5997215
the,WIN_20260814_22_06_47_Pro.jpg,0.0,0.0,0.0,-0.06324824,-0.5159529,-0.055909384,-0.067407645,-1.174637,-0.17889482,-0.14477155,-1.6622527,-0.28769818,-0.35443136,-2.0541673,-0.3777342,-0.08146548,-1.1216476,-0.43152797,0.4165985,-1.1477648,-0.57782805,0.38072675,-0.9662018,-0.58988863,0.23728715,-0.94785225,-0.5938687,-3.1205584e-08,-0.7273157,-0.47577137,0.547179,-0.72473353,-0.6039737,0.46304762,-0.5914737,-0.54423475,0.3070874,-0.6087556,-0.516597,0.11459566,-0.33062083,-0.5103788,0.6390731,-0.3280499,-0.5971537,0.53756267,-0.25977948,-0.49526656,0.36100787,-0.28532997,-0.44359776,0.22940558,0.022191536,-0.54809636,0.6403701,0.075567275,-0.6471855,0.8743085,0.13433567,-0.6550344,1.0607995,0.14628202,-0.6693841
